Audio_file|text|speaker_name
FINAL_WAVS/000024_audio.wav|s babacalwa ndingatsho ndividensiubayikwazwi uspitalatini intresti injali sebenzana thina s s s s s s s s s s s mthethweni usobana
FINAL_WAVS/000025_audio.wav|lukke s ndibolekiyo leemali apha kababantu so umthetho usimandaba talis s s kwazubhatalathina nje interest enemalishekileyo inxinxoxo mahishibhenkeni woonofizathisa aizwibhatali dividend
FINAL_WAVS/000026_audio.wav|kwaye nezirephurethi nilqoqosho yonkintu kwizisebenzi neka wonke umntu adathi ngaxheba yakurhumente enzindimayakhe iinkampanzi enzindimazazo nam ndenzindimayam ukuze iphhelele lentosithi lisekel benkhe ndathethanga yawo
FINAL_WAVS/000027_audio.wav|singoyikiswa into yobana uskewathi hayi kuyasibindwa nobake ukusibindwa kancwenyeqala kusibindwa kancwenkqhulu kwelinye ndidi s s siyazi s abanyabantu bayafika wanamthembu s babathethe bantwini ntobana yeemnandi nengiseko ndiyathanduba uyikhankanyeli into bana zininzi izinto okanyebangise athe ziva rebels sofune kinto eza uscela ngeengniseko nokusiyifa ke lizibaxe nemagnifa enklazi s siyazubana kukulamaxesha ziphila kuzinitsikakhulu izinto ezichaphazelanao ngubakalokusiphelemhlabeni s nzauthenile ntobathi egloba village intwe yenzeka ngaphe afghanistan ungafikiza wachaphazela thena aphendenzo mzekelo intwethethu baka ufuneka kona singenungena apha kwezikwezimarikezemali kodwa siyazi ntibana s nobawena s benditikendatho ngompondozuhlanje weqaleni
FINAL_WAVS/000028_audio.wav|noba iimetsu neekonomixesako zithengina ayikwindlelo nonxinisekisangayo 110% intiwobana akhokuntengandengokuzakwenze ngokwekwenze abantu bayazi nobaxabesiza nakweyakwiwebsite
FINAL_WAVS/000029_audio.wav|s threeprenticapeta abesiyana kwezinye babenayo looze nondenzabo into ebana yonke into enemali phakathi iinalentokutwa yivolathelithi ukwehla nokwenyuka into naye uyakhetha ngakweengokwee isiprofile nkohlokobutshile uba ngenayisizathu ofuna ukusityalela yeephi na ir swifake ngaphansikeyo ngomqameli ukanyeengaphansikeybetho phansikeyo kubakisi
FINAL_WAVS/000030_audio.wav|s iimbalekile ngeegokubana s uxawucingubana yobolentu buithetbano zayithana s zayinida faluthini s s s koba s s enfunokucina bana iprasisa yukakandanaukwazi uthsangayo lahlondra nikalwa ngonyaka isakwazi uthengazwa s usakwazi uthengazazi nto ngalamali akho aftye yanza yanyelelwa
FINAL_WAVS/000031_audio.wav|garanti fenokiazibana aminati s ichimara s sintasejona leekhonomisijona s u s s jongafrom europe s jongafrika asikwazukersi ebrifle endingba nintsi sbandinzi evide ndivuka isikrenzi ifripam kwamjongamanani
FINAL_WAVS/000032_audio.wav|sibaninzi sonke sijongele evidesijonga mananzi sijondindaba steenisijosi yongiloo njisijongini sisonke nje asikwazo kerentebe
FINAL_WAVS/000033_audio.wav|ee manteempu kahlokupinde kufuneka ubuye yazi nesoxo okwa esitshoyo aqwinta andisozana enowanele s lunesinescosa samkakuhi
FINAL_WAVS/000034_audio.wav|njengba siyazi baixabiso layo alizuthenga izinto zihandred randu klonyakuza yonkelxesha zikhona izixhobo zikhona neendawo onoyakuyo ufunde uzenzele uphando ndisolokundi lukhuthazo uphando bethunana s ungathathi uthi ubabalwa nonomathibana bathi hayi zenzele olwakhuphandu kwenzeleba uthi uyifakimali yakho endaweni ube uyazi intobana uyayiqondesisise kahlye intobana ubuyebolekise ngemali usebenzisa ezi xhobo sithethe ngazo namhlanje ubolekisa kwiinkampani okanye kurhulumente noko oothembakeleyo okanye uhinikezela ezandleni zokwepheshe abakwaziyo futhi abanayo itrek rekorda
FINAL_WAVS/000035_audio.wav|ecelumntwan ncetanbale libetonokanyi antuneelivo esinotanxelela ntoni niterek rekorda
FINAL_WAVS/000036_audio.wav|kubaniya ndifundisa nam apha isxhosa ndiyabulela kakhulu mthembukazi ngexishalakho netheknoologi ke afunukusdribilisha aphakodwa umondewakho ndiyawobulela kakhulu usincedile endi aviyakhe nobaise utshiluba entliziywa kunokivulekile ubaqa izihlobo zinocelo baubuye ungabuya s tyabulelo kwam kondikelthuba nothetane s izihlobo tyabulela s
FINAL_WAVS/000037_audio.wav|s molweni slobo sasipokothweni diyabulela bethulubani phine nabuya nazo ziboleka indlebe
FINAL_WAVS/000038_audio.wav|ndiniphatele iimpothi ke namhlanje asizawu ngokolangentwe nandanga kakuru ukuthethangayo
FINAL_WAVS/000039_audio.wav|iinkwako phofu esikhuba besicaleku twitha sora kiphankuba ndingene ndintrojusitletopikwe namhlanje mantale ndibulise aphabagasela dikwamkele apipokuthweni zibulisele nawo kislobuzethu namhlanje
FINAL_WAVS/000040_audio.wav|ntiyan bolusano ntye enkwesingoxenzela ithuba namhlanje ndiyayazuba kusemalanga abukhoyo njengbathe nasisavukanje ebherawutini
FINAL_WAVS/000041_audio.wav|esisloko sathetangaso enamhlanje bethune yinto ubaeka kwehleliwena izakwehlela ukswelekelo isilungu sithi the artusia nthis in life it's death and taxes
FINAL_WAVS/000042_audio.wav|ukuswelekelwa kethetha nguswelekelwa kosihlobo umtozalana naye umtozalwa ubuye okanye umntu osihlobo s ungubangwikhazeni wakho thethomakazodobawo bubakalokuthi na singabandantsundu ukwenzeka kwesehlo sichaphazela wonke umntu kwaye siyayazba ngeengayemeko yeengesho bamanye maxesha kiekufuneki ntobanasimntisani ngokuke siyesathana ntobanasibinalencoko kwezabasichobisani ungeke nzikinto okanye ukubana ngabaseenzekile nakuwe naubenethuba loba uhlomle okanye iimprove aphoindlela edozazikathikanga kahlikakhona angaphambilini
FINAL_WAVS/000043_audio.wav|magasela umntu wothuka xayibone enyeyekhomentsu zakhopha kuthwita yobana isingwabo singayikhosthi 100 000 s singayikhostheni anise ntshuba yinto le s uwawithetha nguba uyibonilewa
FINAL_WAVS/000044_audio.wav|experience okaniwa ubrekelelanje no it's into endiazio and s nangobona s siphilaxa s abinto zidurayo aqsafani and also um we cankho mpe fayezakho s but this is a
FINAL_WAVS/000045_audio.wav|sambindiyazi ebentetangayi not just oqilelele and also from abanyabantu as well around me
FINAL_WAVS/000046_audio.wav|s s othi yinde lesenzi angayo okanye into libanga yethuningcwabo idulo ngobankeni bono kwesininlanga umntu kubekhona nje isendwitshi
FINAL_WAVS/000047_audio.wav|s pheli njubithetho kungabikhona mandabaninzi iintle lwesenzangayo s singabantu
FINAL_WAVS/000048_audio.wav|but iifemelingyefemeli zinwabangoku s lokana
FINAL_WAVS/000049_audio.wav|beikhona izinto ezenziwayo klofemeli okayenkhozi bathi abantu baniyama ngoslukani but i think for atleast those around me okanye nto s close to me
FINAL_WAVS/000050_audio.wav|s i kwayindlesi ngcwabangayo thina okanye apho niphumakhole
FINAL_WAVS/000051_audio.wav|le mali ndibizayo iti abanyabanti yahluli ibe le ea bona abananti yahlulas ngoba ikhovi tyas kona sasileyo s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s last time le nto s s ozipindokwazumenzel umntu wakho s
FINAL_WAVS/000052_audio.wav|and also that is a time where families gaza hlamento wagwa wagwa dal mabona
FINAL_WAVS/000053_audio.wav|ifuneral kava s ungayithengiselwa umntwakufonele ungayibhankeni yoyithengi ifuneral kava ungaya kwiilife campaign njalo njalo
FINAL_WAVS/000054_audio.wav|s ikhonenye ngokobesikhe sabanayo apho ubuthe thongobana ikhonenawo yelafuneral kava ibekona naleya s yezi s s s eewe iberia
FINAL_WAVS/000055_audio.wav|hofumandi isho s uthethe nesantsiwe bana iifuneral policy abantufuneka bayazi ntobana kukho nilimidi ye100,000
FINAL_WAVS/000056_audio.wav|indosethu kubana ubangaqithika apha disweleke babe bonkababantunzalwa nabuboyi foro beendibalisile
FINAL_WAVS/000057_audio.wav|ngokubona kwakho uyibona iipleyahauti kanjani
FINAL_WAVS/000058_audio.wav|iirol yebherya society ifineral cava nelive cava iimgwane ntouch on the two ne
FINAL_WAVS/000059_audio.wav|and the reason i amsaying twiz because those are the most popular ones s ilive khaba kibandizu ngenakuyo kakuhlu iulu s abamdobani niso koiwe nithofo s funerals s
FINAL_WAVS/000060_audio.wav|s atlele s the direction i want us to talk about is the burial society and the funeral
FINAL_WAVS/000061_audio.wav|police and right now s ithi the zes limit of a hundred thousand and also it's very important to also check ba le ukhawe kuyo s andaluthent by the same company kuznale yenzex ss na ekhaya s sezenza kanjani and this is not to say this is the way to do things you know iindleleso s s that is a funda
FINAL_WAVS/000062_audio.wav|bokho lakho mntu nozadayo mnandi iimasta s asingoba ngokayi yabo but iindlela esi ifunde ngayo thina ekhaya inomo sqoqalunyaka s ifemelis niyathethana niyablanathini ekhayathi na usahlala fancis andi we had to have that conversation koba ke
FINAL_WAVS/000063_audio.wav|iirheelithis that is awusweleka and sabanelela conversation weendam ndabuzba ukavwebhi s s ukavwebhi ngamalini one by one s s one by one s ahle swam from mama thumna ngogqebelekhaeaphathina sizala klomzi siyephi s s s nesha s ene simephi nje kungathi kandenklambe usiswamukhave omnye masihlamkhave s ubutwama ngefiftythazandana mkhavenge seventythazandana yakqonda baureythi that is over the limit s andi aminam njwesengi nambaz nje that is already over the limit sotho avoyidlantiweba sibhatali
FINAL_WAVS/000064_audio.wav|premiumsityebi sesikhampani masiyazi uhanziraphersentwakho khavathu nguye uphelele
FINAL_WAVS/000065_audio.wav|endi sqalakuye yenba uzikhavela ngamalini kwenawo khabe amalini kwekhavela ngamalini andlanto iimndwaba yadokathi
FINAL_WAVS/000066_audio.wav|s kustetinyani ukufa into yawonkomke akhofebilela sithi hayethina asiswelekelwa apha yabon and akho mntu sokenemali that is line around nje waiting ifu nayo great good for you but
FINAL_WAVS/000067_audio.wav|imajority of asasinael amalihleliyo nje ilinde mkhani hle elinde ba akho mali i nje nobakunintwenants and
FINAL_WAVS/000068_audio.wav|it's also important setho na uyazi ba nesemhlamse okusoli ngemna yengoku femenia meaz bizo yodjongaphi s iya zibizo yothis ipaxla fela s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s szirayethi kulaa liquid cashyabobecaz s enamalese ukuleymi ufumani mali
FINAL_WAVS/000069_audio.wav|endu uyaidinga s oda toda s mani dehupeyo le se aplet 24 hz samagdima s vee quick you know dehupeyo you need laa kuzi meemantese sincwaba ngohlukalathenzi meni
FINAL_WAVS/000070_audio.wav|abanye balindi veki abanye bazithwix abanyamhlambi wothin the same weekeyangwayo s u yadingala mali s konezakhosi s s ncc abonolabis nala kofi hamba s kofungisa banda bazofe yes that is the cost and abanduzwa bafungisa s bazegu and ithwe that is the cost you need those fans for land and that is where that hundred um multiple
FINAL_WAVS/000071_audio.wav|hundred thousand will go towards then le kamasengcwabani or the burial society inanithande la yona
FINAL_WAVS/000072_audio.wav|and i always say thwaba kwiifrendsama oleseyba kowa yayi guys yafneka ubenayo leya because what i have noticed is that one yadora umzimba yadora umzimba
FINAL_WAVS/000073_audio.wav|imaxosiphia ndurumzimba utsintobana ubakwenzeki into ube sesbelele senselekile ngoku nsesibetlela ndithi endisibetlela itc t zanathathu mntweni kaloo sqebulengayethi nangoku nizantsaphi yoh and ifa nkokavathi kwa sikhule mi zikhona s atingisonga siyayileni right nazotheke sexperience yam
FINAL_WAVS/000074_audio.wav|wambe na uyephamhla nesimna sokuputifeni it's all about gut feeling ok noba ubone besenzakanyane kwemunke wabonakho
FINAL_WAVS/000075_audio.wav|kweminyemisi yabo so awudinise ba hayakwakhuma okanye hayakwamfohozile a a a it's up to wena
FINAL_WAVS/000076_audio.wav|batsikule sinzala enabazandisi wabonile bengcwabwa ngezalentosi ngezagrazi bono so aqumhezbe le s soswelekile akhontu ithenyi ngokunenintathile niyonisa
FINAL_WAVS/000077_audio.wav|s ondowntzo gcindwa kuhle emakazeni from eminathu ngeenemnyango effect on the time bezoklanda ikho s tegeleka and if you ena yuzo ifuza ukava from la hundred thousand umengayo masitsho from that day umzi ba kubalange days
FINAL_WAVS/000078_audio.wav|yebha and if you are covered you know ba from uthatha the corpse of the body to store it to transport it and as a package s ezupumeni nene nplambi iiglosara yabo
FINAL_WAVS/000079_audio.wav|kuz i know bakho na la for example i amathole ne i sayi this i am just calling any names ne
FINAL_WAVS/000080_audio.wav|hlamethe uheviglosari the ul have intente khonizulo kukho na yonke nandas amahlaki nei take care of that and also now that is like a huge minus on that cash you have leyo manothengi khaphwe triphene andii s nekubheyintile s nekuthina so yes but
FINAL_WAVS/000081_audio.wav|the burial society atleast it covers intwedibise nomzimba wam nalankonzo yomzima because
FINAL_WAVS/000082_audio.wav|i will tell you now hey that is very expensive authandwi analizzo kujongwe khosizazo if you
FINAL_WAVS/000083_audio.wav|go on a cash now as a cash um client if i may call it that so to save yourself kwayiboki isimnalo thukam neboki zizamba kofotintos uredi iwokisiyo masentlami average 20 000 s iq s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s ss kasemahlakweni ofuna enye ngamakamboyenza kwakhe but we na uvkhaba s six
FINAL_WAVS/000084_audio.wav|kulento yakaandakhavake s sibanababantobanga abangaphanele ywezifemeleni ufumasek into bana akukho neendlali iindilela
FINAL_WAVS/000085_audio.wav|s s ncoko yoxala konyaka ezifemeleni nizana kuloo nto s siyazi njokobana umntu wethu
FINAL_WAVS/000086_audio.wav|noko naye usabanayo umngcwabo ondilisekileyo angabingathi uhlelekileyo nlingasebeni s besikhono kuba abamasengcwabane nokoantombabaduraka kulwafulu no not at all and it goes back to landlwitch s lathetha ezi femel siyayazi babanye bethu abasebenzi s okanye lwamhlambi asenze
FINAL_WAVS/000087_audio.wav|s s somnzifuncedwa samu it's very important to have these conversations because a ndlomntu esolekile imela nina ube nawo ngamkhava ngathanga nkho s nd yaa it really goes back to lento yothetha everyone atleast deserves a dignified funeral
FINAL_WAVS/000088_audio.wav|it doesn't have to be fancy but it's just a basic December omas ncwaba nekamnandi
FINAL_WAVS/000089_audio.wav|s lesemhlamba ametyeni egzampu ke ngolesemhlamba kumakuthwe ayi to just cover wenawedwa santsiwe yithuandreti yabo
FINAL_WAVS/000090_audio.wav|ehlisti usakongezwa phezikwe kwa tib fomngcwabo ehliso ngeza phezekwe nto bada laa nto yonzo kuzibethu niye nezefemedi sanokwenzengathi akazuswele kusantsiweyo imini no i will die but ukusulelwa kwaam ndizibayinqaki kuni ubalozova nenemnon khupha engophakwa khumba abe enetshaji mali yakhi s s it's very important
FINAL_WAVS/000091_audio.wav|kwaye njuzi s now hlambo wayisebenzo s s asebenzo ooo they've never worked ligaziile yethulamntu s s afnike naye singcwabe ngohllobe singcwaba omnye
FINAL_WAVS/000092_audio.wav|ophifoyeni namhlambi yabana but that for me that sit down has worked and s i don't know that
FINAL_WAVS/000093_audio.wav|we do ones so ibinango s s etshisengba amdyu enyikweshiniye obuzubae so esa afini rakhaversekhoni bekhoza bantu bayazi kansilishi wezilapse
FINAL_WAVS/000094_audio.wav|ewezilapse s lambehezi nabin painse s mnawabuza kububraza maqelela mnawuliseba so what's happening yabo
FINAL_WAVS/000095_audio.wav|enabo kube nganduza namanmati beacuse s ndideye ziba s anumsela nabo bayaz ba nosis low kubangenzi ngengaphaya apeshe yasautini s
FINAL_WAVS/000096_audio.wav|so it's very important as s the uncomfortable awonlile you know i remember before iwantu iklasimshuba ok noo ifnobuza the siblings kanji kanji kanji
FINAL_WAVS/000097_audio.wav|alo osukomenwa laliba wenuza nguwoqwebe sofiwa sobuzumntu omdalba ewe sithinto yakho s yabana
FINAL_WAVS/000098_audio.wav|so i set down i think mnonomamaki s anifoshinehli usweleke wasweneki yabana
FINAL_WAVS/000099_audio.wav|but we had that relationship open khondathi xaensi sebezathina ku yesi namde exposed s kundeya zifinelakhazinjana masi analize wena unkathi kasi kuzi ootishali abazi kufikale imoto izothengiselotishali iinshade s fiyele soba s makhe sijongezakho s ezingenzis s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s s swephi ndanemazukhavenjani ndimazvandemkawebhu kanyehubanomkawebhu kanjanyaninbefemele yabo
FINAL_WAVS/000100_audio.wav|it was not a surprise into yobakokwenzeleliwe wedwwe go yona yayeekile kum
FINAL_WAVS/000101_audio.wav|kukhwinto enkendayi bacafehautini ankonbasi nayo leentetha thina emakhaya estemkheta okanyeke etranska phondakhulelakhona ndaza ndive iintetha ethi ukufakwa ukwa yampilisa
FINAL_WAVS/000102_audio.wav|aphirhautini kukhona iintetha eeshoyo basengisi sutukayasiswana ubalifulahawula nmpidisa ilaho ingenakona kindabaye lifekhava ufumantsi ekinto okubana
FINAL_WAVS/000103_audio.wav|umntu ubala iimlilondi ngeemilondi ngeemilondi theethiswa entonelonde leyo kubana ilayifikhava umwayo yeyokubana ewentiyazwa zikhonizinyezinayo lamalephumayo ngokokunangoko kodwa umwayo ilayifikhava yeenceda kubana abantu abanamatyala nobalele moto nwaleleband amatyala kowazewe nto kubanauhlewa zothintwa apha abantwana balahambanga sinakhaya yes yes
FINAL_WAVS/000104_audio.wav|zizinto ke ezo ezenziwamva sekundwatyiwe abanye bathathela ilahakhave ntoku kubana kubekho nimali yokukubana abantwana uba shiyayo bakubeke bephila obubomi obubaxelise bona yabona kukunakhuneki bathengisekwa eziintubashiyelezona phambaba kwasophile ndithanda le ntubaneke uyayohlula into kokubana kukhonezizinto zidazwa ndingeka imide ihle ngoguko umntu xa esiwa ongekhoya emzantsiafrika intoxala fene kabuyiswe abuiselwe afeza emsatafrika esibini uzawu yakwabapha makaza kubani ozakwenzelankonzo yasemadlakeni njalo njalo njalo
FINAL_WAVS/000105_audio.wav|endi ke nobasingathi singathane ntobana sisigcwaba sibayi fiftiesingenzi iindlele senzangayo izinto iaduha s s ifuna sisixas ngokola bantu bayazi ngokubana zezantoni kutheni singena insomashithi yisikhozi ndlelezeza kayo
FINAL_WAVS/000106_audio.wav|enfuthi andithandele nentobuthethe yotobana sii sii singenzela mehlo abantu s iimfutwe s abantabafemasapho ooshonafekasini besenze lwimingcwabo enamakhandlela nantoni nanamahobe amhlophe
FINAL_WAVS/000107_audio.wav|ixhwanobani dinwantoni yinto nethe nteni s kule s isamklamo uzothweni hayi yandetazelwe
FINAL_WAVS/000108_audio.wav|bekhozi mhlamba uthraziphotho mzimba ngabirhauti niya kudukuthini ebona like i ooliseba one hundred should be the very next maa personally i don't go over thatmoo moo ssslaa kakwamlangabi kuzifini niphila s
